shot_id_number,is_goal
7789,0.691596732
7794,0.317593912
7799,0.445586872
7801,0.444912361
7818,0.326929373
7823,0.341324687
7828,0.387590748
7832,0.388646843
7839,0.442014549
7851,0.420917815
7856,0.360153338
7868,0.411263916
7869,0.329590033
7872,0.434153331
7873,0.565144663
7874,0.343035236
7878,0.314489437
7881,0.436950036
7888,0.440537439
7902,0.452429123
7913,0.35514842
7922,0.512366519
7923,0.443863642
7925,0.595107197
7926,0.491516301
7935,0.387796465
7938,0.399924511
7942,0.560024801
7945,0.385964925
7950,0.65237998
7954,0.42961179
7959,0.648196709
7963,0.305819354
7969,0.388589533
7970,0.405937533
7973,0.326110584
7977,0.41326616
7981,0.411186014
7990,0.401829603
8013,0.356337376
8020,0.488533537
8023,0.454259329
8025,0.288417225
8034,0.391020942
8039,0.422367821
8046,0.495053788
8051,0.438893148
8055,0.336542228
8060,0.328476258
8063,0.309851253
8064,0.302343188
8073,0.841472028
8074,0.318792105
8076,0.629625653
8077,0.533790946
8080,0.359289725
8082,0.447286604
8088,0.468191672
8102,0.326763502
8103,0.366398327
8104,0.3817687
8105,0.377839996
8109,0.432441891
8115,0.688753711
8121,0.432031778
8126,0.430515287
8127,0.679236852
8135,0.440244756
8152,0.414578635
8153,0.431840082
8156,0.368501821
8160,0.594026758
8161,0.501069315
8162,0.460129696
8171,0.381895508
8181,0.44552165
8183,0.400315864
8185,0.409937139
8191,0.846023124
8192,0.394547285
8200,0.424402075
8203,0.319473928
8204,0.675626583
8207,0.45484702
8208,0.525158149
8209,0.399660416
8210,0.458296105
8215,0.696299196
8217,0.403813417
8225,0.42378535
8226,0.376721043
8231,0.431817814
8233,0.199389231
8244,0.648325043
8249,0.325976866
8250,0.358103494
8258,0.504718574
8261,0.395042431
8265,0.452732002
8269,0.359483426
8278,0.338664895
8279,0.407393135
8280,0.369757698
8296,0.609858243
8299,0.461258705
8300,0.456163322
8301,0.438940043
8305,0.440661627
8327,0.356384454
8334,0.446910405
8338,0.672266845
8340,0.413101726
8349,0.313973973
8355,0.287644236
8361,0.446165176
8362,0.39709725
8364,0.378619587
8365,0.414479927
8375,0.390354783
8378,0.551768578
8379,0.864062644
8380,0.373973287
8381,0.461949446
8387,0.432563215
8399,0.580906842
8402,0.862408987
8409,0.390930467
8427,0.334719191
8429,0.447804084
8433,0.674705919
8436,0.419229181
8442,0.434082242
8445,0.376145359
8448,0.411944128
8451,0.373485996
8462,0.760373918
8464,0.351295733
8469,0.443904301
8474,0.459023203
8478,0.453756901
8482,0.376405591
8488,0.428381694
8490,0.283911271
8495,0.310245258
8498,0.407761254
8506,0.388806037
8510,0.408903978
8511,0.41492736
8527,0.492704965
8532,0.310665169
8533,0.379014702
8538,0.41172595
8541,0.349975837
8545,0.427987843
8553,0.496074918
8554,0.387892073
8555,0.402969897
8559,0.316604908
8569,0.295081995
8586,0.381592912
8593,0.430884752
8600,0.860084807
8606,0.68770904
8607,0.33218931
8609,0.412801168
8611,0.370979438
8613,0.411164843
8618,0.650532178
8624,0.413871262
8630,0.629707045
8634,0.907903527
8637,0.409593531
8650,0.539483029
8652,0.306947594
8655,0.572501409
8661,0.722987147
8669,0.382794763
8673,0.430482747
8674,0.39779466
8678,0.655439219
8682,0.357400935
8688,0.453440399
8689,0.58203149
8695,0.509561206
8698,0.349349821
8703,0.365422366
8709,0.359255043
8716,0.398845599
8723,0.319968797
8737,0.332089173
8743,0.821049301
8745,0.481321973
8747,0.353498347
8752,0.408577173
8753,0.406831106
8771,0.649389583
8773,0.350442956
8774,0.401721265
8778,0.631728109
8786,0.408521283
8794,0.616253354
8795,0.500768191
8796,0.330801468
8800,0.305176288
8801,0.14813321
8804,0.425636227
8808,0.474403645
8809,0.478219829
8812,0.875765461
8817,0.630375361
8818,0.359749425
8825,0.386631998
8830,0.384200032
8831,0.681308007
8833,0.376731844
8834,0.395976412
8836,0.440153937
8837,0.396833089
8844,0.339855869
8849,0.610487047
8851,0.436900658
8861,0.758399354
8864,0.376323544
8865,0.442823168
8867,0.429428344
8869,0.305575389
8873,0.554553938
8875,0.338604843
8880,0.598985679
8884,0.328016778
8888,0.454539936
8889,0.443883191
8891,0.616333497
8893,0.418770141
8897,0.462965945
8903,0.652945208
8905,0.429296307
8910,0.718054962
8918,0.593359949
8939,0.380757967
8940,0.382394983
8941,0.361495648
8942,0.897506503
8944,0.30743319
8949,0.432500205
8950,0.345271374
8958,0.645454448
8967,0.62153569
8973,0.357274767
8975,0.269351634
8979,0.411137616
8980,0.357690146
8991,0.362040852
8995,0.331142051
8996,0.310194255
8998,0.541620661
9000,0.458389209
9001,0.541885347
9002,0.429782784
9006,0.507428689
9013,0.628825782
9024,0.489695697
9026,0.438315165
9027,0.441545378
9034,0.417123394
9037,0.466816606
9038,0.365078289
9044,0.396850609
9050,0.378622667
9052,0.437941824
9054,0.419808038
9073,0.477761257
9078,0.681437521
9088,0.409815964
9097,0.384127993
9109,0.294909098
9112,0.480073022
9115,0.451083362
9120,0.670237437
9125,0.668841771
9128,0.676436472
9132,0.465553806
9136,0.4352904
9139,0.431805287
9140,0.393902394
9142,0.493682223
9143,0.423925917
9147,0.496932959
9154,0.314971691
9158,0.453144213
9159,0.422564547
9165,0.669390658
9172,0.390302791
9176,0.393022412
9177,0.37984637
9178,0.325883036
9179,0.358827707
9185,0.414240043
9189,0.390797138
9196,0.722448959
9199,0.48693021
9201,0.467997305
9202,0.417569198
9209,0.408753451
9210,0.445944203
9212,0.269903897
9214,0.479565354
9240,0.895158838
9241,0.397678154
9244,0.450997437
9246,0.421041191
9249,0.344551251
9250,0.399103902
9252,0.559010337
9255,0.405126474
9258,0.491006983
9263,0.364386731
9266,0.363254556
9269,0.359758337
9272,0.380651298
9276,0.673728677
9284,0.419801993
9290,0.426335675
9299,0.398584223
9303,0.430601225
9310,0.213117454
9311,0.353849892
9314,0.392757061
9315,0.669891958
9325,0.557592067
9328,0.51123847
9329,0.654882651
9332,0.783268137
9337,0.422081933
9353,0.389292574
9354,0.397901622
9355,0.383078768
9356,0.631603818
9362,0.617044388
9364,0.357766654
9366,0.402047798
9377,0.430791051
9382,0.379395131
9387,0.917876106
9388,0.916060903
9396,0.675398298
9400,0.379149537
9406,0.418506785
9407,0.473834545
9411,0.497376873
9416,0.476044432
9417,0.685142643
9423,0.689706188
9424,0.407907403
9425,0.580773253
9426,0.33905505
9427,0.443569417
9429,0.666440395
9430,0.644206009
9434,0.383261013
9442,0.505226923
9448,0.441321454
9458,0.477920307
9476,0.415916564
9481,0.450205005
9483,0.434453024
9484,0.448128724
9486,0.446766484
9487,0.597400305
9488,0.487046951
9490,0.44431128
9502,0.912417422
9505,0.420677403
9509,0.568297903
9515,0.478363769
9516,0.476698774
9531,0.331276489
9532,0.406089736
9536,0.321698361
9539,0.496357956
9542,0.627673692
9549,0.358876544
9550,0.386604748
9551,0.437854383
9553,0.433813798
9554,0.320987884
9561,0.501316745
9564,0.424249925
9566,0.359398657
9571,0.363306972
9577,0.41914265
9584,0.414245606
9592,0.417048269
9596,0.613227942
9602,0.408362153
9603,0.31180809
9604,0.713637399
9608,0.704979892
9609,0.590113228
9613,0.418420441
9623,0.420188558
9630,0.907077381
9633,0.533912526
9647,0.452613963
9648,0.436818619
9655,0.279318209
9657,0.459063972
9665,0.662557477
9666,0.635152453
9668,0.447220441
9670,0.405149839
9677,0.605317778
9678,0.506429075
9679,0.409096196
9693,0.664537793
9718,0.630786242
9720,0.621601967
9744,0.423631573
9745,0.417344497
9746,0.529489317
9753,0.328278356
9758,0.678955528
9759,0.367330019
9763,0.472642686
9766,0.450026368
9767,0.347121407
9777,0.524749661
9781,0.383734926
9783,0.293644354
9789,0.452468738
9790,0.371873745
9799,0.470591966
9802,0.35790694
9803,0.392959674
9805,0.678459591
9807,0.398654951
9812,0.394801521
9818,0.422713327
9819,0.40828724
9820,0.688355119
9822,0.495531239
9824,0.447860272
9834,0.646681237
9836,0.266006556
9846,0.612765345
9847,0.429955325
9856,0.443235901
9864,0.874465819
9867,0.434877512
9869,0.449406685
9875,0.415779563
9880,0.44384506
9885,0.695111179
9889,0.684348255
9894,0.399372417
9901,0.345060245
9909,0.884699434
9914,0.126278522
9915,0.621863213
9919,0.457310805
9920,0.640251175
9933,0.301230404
9940,0.470489148
9946,0.642761381
9948,0.222677984
9956,0.478783823
9958,0.686972613
9959,0.435994544
9962,0.343176865
9967,0.329961138
9973,0.560039171
9976,0.445246936
9978,0.432094931
9982,0.490763527
9987,0.464545844
9988,0.529638463
9989,0.418999185
9991,0.659530584
9992,0.412794378
9994,0.432437364
10000,0.077269674
10002,0.671593904
10005,0.422670777
10008,0.385836552
10009,0.426513425
10011,0.476984423
10021,0.388600077
10022,0.621513558
10053,0.451553981
10058,0.641401473
10066,0.412844925
10074,0.462649851
10076,0.41500457
10090,0.642190207
10092,0.268557657
10098,0.414825844
10099,0.455886021
10102,0.521582569
10103,0.348176119
10104,0.472768559
10106,0.487476056
10108,0.681876092
10113,0.669054873
10117,0.700809214
10119,0.352524796
10122,0.39665901
10125,0.435254392
10140,0.515462079
10147,0.4113521
10155,0.394651086
10159,0.451828092
10164,0.567610185
10175,0.420502999
10176,0.511138755
10178,0.418101499
10186,0.446562354
10200,0.430256931
10204,0.592552386
10206,0.572472816
10211,0.402792652
10212,0.447525783
10217,0.431677716
10218,0.37003402
10220,0.405497726
10230,0.417876407
10233,0.889488648
10234,0.474371507
10235,0.43527044
10239,0.351624623
10240,0.363281185
10242,0.383044551
10243,0.245297956
10245,0.296029479
10246,0.684011126
10247,0.367352068
10250,0.401401464
10254,0.761492449
10257,0.429737863
10260,0.431857648
10261,0.674202015
10265,0.372989519
10273,0.411531351
10274,0.372504769
10276,0.444080021
10277,0.450909271
10289,0.890216544
10290,0.33469147
10298,0.449597801
10301,0.377543606
10304,0.407376106
10305,0.51477334
10311,0.5785948
10313,0.412499872
10320,0.3799017
10323,0.414315117
10326,0.399831105
10328,0.42725573
10332,0.825347808
10336,0.836216978
10343,0.37198734
10348,0.327516129
10350,0.44674519
10351,0.356647802
10354,0.35000577
10365,0.406807839
10372,0.411884378
10373,0.508996118
10377,0.364266064
10380,0.392481884
10383,0.423188623
10396,0.656900971
10397,0.540739462
10399,0.633564027
10400,0.489466167
10401,0.307055041
10402,0.458612442
10403,0.492459533
10410,0.880189611
10412,0.452415117
10415,0.379913949
10424,0.490459618
10428,0.376664178
10432,0.367679446
10443,0.38154297
10462,0.464652607
10472,0.652256152
10477,0.375588814
10479,0.427309885
10482,0.388053657
10484,0.475621496
10490,0.453641164
10493,0.456790088
10495,0.561402486
10497,0.422523304
10516,0.372805607
10521,0.258638022
10522,0.467321214
10523,0.626443136
10528,0.363764654
10530,0.322265056
10532,0.35408634
10533,0.355766516
10535,0.438955783
10543,0.782577387
10547,0.478539312
10552,0.454906202
10558,0.372103495
10564,0.458619995
10566,0.539991824
10571,0.417823921
10572,0.283363363
10574,0.253216905
10583,0.700076264
10600,0.474083206
10607,0.435286082
10608,0.449407307
10614,0.267484807
10630,0.337308232
10634,0.442502028
10635,0.419761967
10641,0.635220193
10643,0.378803778
10644,0.639606612
10647,0.384115492
10648,0.482412003
10661,0.366298297
10669,0.323528453
10675,0.419772904
10686,0.634405907
10704,0.380686666
10707,0.337762287
10709,0.752702131
10710,0.433736343
10722,0.444294156
10736,0.664369706
10738,0.356442977
10764,0.404457826
10767,0.632069427
10776,0.396208882
10779,0.481401862
10780,0.838414715
10781,0.369499144
10792,0.642012402
10797,0.457945773
10798,0.379685305
10801,0.402977044
10802,0.380383125
10805,0.341915268
10808,0.446584251
10810,0.576323315
10816,0.473205371
10817,0.403380938
10818,0.53718877
10829,0.68027591
10843,0.523894052
10858,0.346866839
10866,0.383635571
10874,0.492453889
10876,0.379077014
10887,0.372981485
10890,0.256611522
10891,0.338506428
10896,0.421264112
10900,0.558379224
10905,0.355647504
10907,0.425399929
10914,0.279229809
10917,0.293744184
10936,0.690684433
10947,0.337338212
10948,0.597863667
10951,0.407876608
10955,0.259156591
10969,0.466498087
10984,0.432687788
10987,0.465580599
10990,0.345404663
10992,0.648551231
10996,0.433804947
10997,0.413046836
10999,0.350879507
11000,0.674492383
11001,0.464749973
11010,0.4447638
11016,0.673347345
11018,0.650143803
11024,0.29102845
11034,0.687324989
11039,0.443474072
11041,0.408413339
11047,0.409825182
11048,0.376952017
11053,0.437644134
11055,0.320096115
11056,0.421740924
11063,0.425265844
11065,0.465599017
11068,0.56594075
11070,0.471286811
11071,0.5212686
11072,0.507822128
11077,0.436543671
11079,0.674888926
11086,0.500953565
11091,0.426571201
11093,0.451444026
11094,0.427345749
11112,0.481057618
11113,0.471135537
11128,0.462236047
11135,0.407459245
11153,0.429209233
11154,0.223571637
11160,0.465022649
11163,0.409347458
11179,0.448525171
11181,0.456252876
11206,0.439268419
11207,0.535536954
11216,0.35008671
11221,0.342390589
11223,0.544218525
11228,0.395417752
11235,0.431630021
11237,0.606648417
11239,0.528026427
11244,0.301638736
11256,0.48574903
11267,0.460026105
11272,0.627857805
11281,0.440296861
11285,0.484781721
11288,0.379201792
11291,0.424430987
11293,0.434510645
11296,0.64414456
11297,0.328432641
11298,0.518464649
11299,0.405762661
11301,0.374449625
11304,0.365932047
11309,0.597406813
11313,0.441388541
11329,0.722514924
11331,0.41618324
11332,0.5157505
11337,0.332111085
11343,0.776261807
11347,0.3286128
11348,0.648165845
11355,0.851304639
11368,0.317252504
11369,0.357099043
11371,0.654062768
11378,0.48470451
11380,0.415194186
11384,0.450240854
11387,0.37625177
11392,0.423395854
11393,0.369508971
11399,0.474109842
11403,0.373766409
11404,0.134834479
11412,0.492580107
11423,0.674883375
11429,0.352035329
11430,0.415266951
11431,0.454020791
11432,0.37822835
11444,0.728423548
11450,0.824297388
11451,0.465142083
11476,0.379784822
11485,0.535238569
11488,0.466692902
11493,0.722381725
11495,0.608577208
11505,0.486522421
11508,0.866523893
11518,0.642927447
11522,0.265669808
11524,0.421533774
11533,0.423720336
11549,0.632948291
11551,0.816869958
11560,0.411988876
11563,0.387415195
11565,0.712064238
11567,0.426628841
11569,0.34024449
11589,0.42358107
11591,0.432135014
11598,0.43352614
11603,0.502789336
11604,0.405955936
11611,0.459561663
11617,0.708623151
11626,0.315671968
11627,0.342656124
11636,0.409984974
11642,0.393730186
11643,0.308085153
11648,0.459616011
11651,0.361201929
11663,0.328286437
11666,0.743343341
11685,0.474975718
11686,0.430117387
11698,0.317842487
11699,0.398146951
11700,0.396452413
11708,0.416609574
11710,0.384119881
11711,0.429800486
11713,0.356343791
11718,0.375951245
11724,0.929367321
11734,0.460780396
11736,0.380681258
11742,0.404389964
11761,0.626349754
11767,0.441310112
11768,0.369783981
11775,0.452705442
11779,0.540668147
11786,0.875779865
11790,0.535959521
11791,0.480782173
11796,0.084874595
11806,0.376721455
11808,0.44709899
11810,0.412401606
11811,0.466043481
11814,0.665999182
11816,0.446733593
11820,0.467450396
11822,0.501529491
11829,0.420584623
11832,0.449595955
11834,0.573807173
11836,0.380075803
11837,0.439826162
11844,0.48029163
11847,0.609652527
11862,0.398178147
11864,0.679175746
11865,0.464811749
11872,0.415458521
11873,0.647901783
11886,0.47101247
11894,0.393020037
11900,0.783337326
11901,0.426026176
11905,0.406774806
11906,0.309501232
11907,0.352133266
11912,0.332275395
11914,0.636700059
11915,0.40727604
11918,0.38560503
11924,0.449943795
11929,0.869553288
11930,0.31672481
11936,0.39496351
11937,0.420771174
11948,0.320673378
11954,0.442538484
11957,0.431059288
11964,0.534707014
11968,0.283059505
11972,0.728146524
11974,0.410402206
11976,0.413993374
11979,0.302334938
11981,0.397487875
11983,0.320487328
11989,0.159439923
11991,0.398080473
11998,0.387238877
12003,0.390602427
12007,0.436838841
12011,0.493743998
12014,0.48692623
12024,0.335119273
12033,0.462089212
12034,0.39029173
12041,0.418476553
12046,0.662963052
12051,0.458531284
12056,0.424401979
12064,0.442689463
12069,0.342371938
12070,0.418807551
12071,0.392379125
12072,0.485927333
12078,0.385834094
12091,0.538529227
12092,0.359452528
12094,0.426491675
12098,0.388603311
12103,0.378595164
12115,0.69700996
12118,0.637644684
12122,0.318072065
12125,0.907327002
12133,0.417126094
12135,0.382703858
12137,0.705839367
12141,0.363063167
12143,0.440982182
12144,0.723521355
12150,0.460339968
12154,0.386905935
12163,0.321103202
12164,0.401504885
12169,0.463614899
12170,0.455453342
12177,0.36139491
12193,0.372341101
12196,0.42235573
12197,0.633524138
12202,0.563004065
12206,0.473282563
12209,0.637739032
12214,0.386059994
12215,0.510483917
12218,0.800792605
12219,0.364603329
12221,0.662786402
12228,0.331708485
12233,0.513328482
12238,0.681800108
12242,0.424184136
12245,0.481110908
12247,0.428667667
12251,0.431436154
12287,0.406516024
12292,0.69429738
12303,0.347200491
12304,0.367873321
12311,0.509589153
12317,0.586910828
12318,0.359852654
12320,0.730686528
12323,0.625326634
12328,0.454531785
12333,0.631251306
12334,0.43570852
12335,0.425561304
12346,0.423773515
12352,0.61504796
12358,0.408479021
12364,0.381662672
12366,0.388779272
12376,0.348280526
12389,0.406568311
12396,0.458743391
12401,0.455783695
12402,0.916059871
12405,0.274080497
12406,0.403102108
12408,0.346492953
12410,0.930319299
12413,0.489734235
12417,0.441498406
12424,0.401356686
12425,0.392234146
12426,0.334682154
12430,0.515090303
12432,0.713749041
12433,0.428254217
12451,0.279465369
12457,0.391037536
12463,0.58424736
12465,0.597240185
12468,0.512323891
12474,0.396072046
12475,0.590820637
12476,0.591195748
12486,0.424242219
12487,0.485299137
12504,0.233120235
12514,0.383701439
12524,0.817778161
12526,0.349338614
12530,0.431560813
12532,0.322682555
12587,0.561934354
12593,0.474663659
12599,0.425427576
12600,0.387404599
12603,0.421672627
12604,0.464495512
12620,0.373688248
12624,0.905589767
12630,0.424605785
12638,0.509657732
12641,0.666024585
12643,0.706032832
12646,0.430685119
12656,0.462193844
12659,0.635066587
12666,0.523350657
12672,0.698438841
12673,0.664509589
12675,0.532151877
12678,0.563491786
12692,0.145792803
12693,0.844241444
12695,0.423843091
12700,0.48759835
12707,0.471571367
12711,0.66676936
12716,0.408094805
12717,0.690515031
12723,0.469047519
12735,0.52407506
12738,0.37555859
12742,0.3976726
12746,0.385839254
12753,0.419074225
12758,0.391026553
12760,0.366099806
12763,0.389663305
12764,0.428202027
12768,0.417249872
12772,0.394536686
12776,0.358570018
12777,0.41615245
12783,0.92832118
12801,0.419458367
12803,0.409229089
12804,0.404995065
12805,0.396207074
12817,0.370459499
12824,0.352016886
12839,0.433287109
12847,0.456780871
12850,0.836715122
12867,0.663048302
12875,0.437539059
12883,0.416232035
12885,0.402758452
12887,0.422324003
12890,0.400857722
12903,0.434942373
12906,0.373717644
12907,0.303396347
12909,0.477417922
12912,0.40559958
12914,0.462128673
12915,0.305204107
12930,0.483875623
12931,0.378653742
12934,0.388154318
12951,0.36063771
12955,0.36494837
12971,0.461849679
12972,0.371071623
12973,0.599804582
12986,0.412176964
12987,0.658131743
12988,0.395295526
12999,0.464086349
13015,0.357116491
13026,0.425730797
13036,0.425941624
13039,0.288409944
13040,0.398446734
13041,0.505017723
13043,0.712756261
13053,0.603989522
13057,0.413297061
13064,0.431568897
13066,0.3886229
13068,0.638124902
13069,0.580535438
13073,0.457871108
13079,0.665522087
13086,0.336125696
13089,0.52263412
13093,0.463508192
13097,0.648531399
13098,0.372864329
13105,0.375472065
13107,0.478120061
13108,0.593385235
13110,0.296563834
13112,0.653571569
13114,0.397945873
13118,0.448567735
13127,0.349043547
13129,0.345420663
13134,0.615087282
13142,0.90194249
13146,0.374297078
13149,0.401944914
13152,0.41744635
13157,0.431437196
13158,0.568500789
13159,0.511063852
13161,0.521017774
13162,0.414418374
13166,0.421474909
13168,0.453899559
13170,0.610718878
13186,0.500156242
13191,0.485707776
13194,0.476811416
13200,0.344586327
13203,0.412084412
13209,0.345211067
13212,0.438958701
13213,0.368036471
13218,0.788862756
13222,0.378119967
13229,0.41054748
13234,0.487028054
13257,0.683330869
13258,0.318099672
13268,0.411379089
13270,0.402956828
13291,0.417903735
13292,0.291084467
13299,0.439288442
13303,0.351504723
13306,0.368303516
13307,0.862505964
13309,0.343993112
13311,0.475784593
13312,0.422418848
13322,0.409359467
13323,0.38254696
13324,0.634645013
13330,0.405026333
13338,0.364830704
13344,0.664151061
13348,0.308642689
13355,0.473721048
13356,0.492067304
13359,0.566954676
13365,0.907222225
13368,0.453194236
13370,0.496339379
13371,0.403875277
13372,0.49611694
13377,0.426071011
13385,0.626700279
13389,0.431173434
13392,0.382791997
13393,0.639675074
13395,0.434072741
13399,0.447656733
13404,0.47925045
13410,0.68121986
13411,0.420526073
13413,0.432253941
13416,0.429665501
13434,0.427757915
13435,0.416320707
13445,0.378578886
13446,0.304707782
13451,0.69843934
13462,0.375475461
13464,0.334106316
13466,0.379072221
13471,0.407865381
13472,0.723070426
13477,0.359100701
13481,0.362801638
13484,0.401292804
13490,0.386921407
13492,0.441821237
13500,0.423794974
13508,0.358482389
13516,0.437927287
13525,0.431938755
13526,0.632836882
13530,0.487149026
13532,0.477913375
13538,0.447741043
13546,0.416121486
13548,0.424196073
13550,0.614856612
13551,0.488089337
13564,0.535417707
13566,0.597414956
13570,0.45903964
13580,0.461820075
13582,0.634888586
13585,0.399345501
13588,0.300844284
13592,0.468466823
13594,0.39137492
13609,0.404629193
13610,0.587192631
13612,0.480027098
13613,0.352110642
13625,0.467661291
13626,0.682410337
13629,0.522141565
13639,0.712132905
13645,0.798449727
13647,0.503899582
13648,0.32106092
13652,0.592093794
13654,0.606567184
13664,0.611312659
13673,0.403652094
13680,0.387255472
13684,0.34809031
13690,0.381987283
13693,0.617292433
13696,0.45193245
13700,0.477345715
13701,0.360378908
13703,0.501979042
13707,0.408788311
13711,0.398447351
13713,0.429980092
13714,0.429468083
13716,0.438133652
13720,0.3836687
13725,0.58000877
13727,0.451551737
13733,0.38711223
13738,0.380887782
13743,0.57189473
13756,0.377686298
13757,0.430440627
13759,0.462261367
13761,0.614532044
13767,0.471478628
13782,0.449940964
13786,0.356765477
13787,0.423065852
13792,0.418195422
13795,0.583383627
13798,0.441440789
13807,0.179370806
13809,0.43869684
13811,0.365620716
13815,0.413864565
13817,0.445184197
13818,0.431183551
13822,0.440435329
13824,0.357567492
13829,0.444557584
13832,0.878866426
13840,0.650899337
13841,0.675659902
13851,0.441532427
13868,0.466223604
13871,0.901173913
13878,0.349540134
13880,0.391791158
13888,0.573748073
13890,0.633256352
13891,0.41794623
13895,0.449624163
13907,0.403285819
13910,0.502171844
13912,0.551875503
13913,0.390530899
13920,0.494945209
13923,0.465092906
13927,0.359704962
13929,0.467100421
13935,0.618799159
13936,0.485194976
13939,0.440996936
13946,0.404200275
13950,0.356883221
13951,0.420303116
13954,0.428096666
13956,0.349313796
13958,0.639729992
13969,0.421891634
13980,0.279939831
13981,0.424584961
13986,0.421878703
13987,0.371000959
13989,0.44424693
13992,0.385527435
13994,0.655194063
14001,0.535977172
14002,0.481164867
14004,0.432634303
14005,0.303137046
14006,0.384193017
14012,0.416150307
14015,0.453142709
14021,0.414590642
14024,0.490052665
14045,0.465605688
14047,0.439007566
14057,0.395244802
14059,0.375375314
14060,0.419897065
14066,0.409681039
14068,0.306095415
14070,0.384769202
14074,0.427587189
14076,0.555520399
14089,0.496259173
14101,0.466200658
14113,0.475380159
14115,0.36806273
14116,0.452414481
14120,0.446089595
14128,0.627996334
14131,0.424925487
14134,0.631157581
14136,0.494328598
14137,0.46035698
14138,0.445570796
14139,0.607328325
14152,0.423824582
14153,0.812050817
14155,0.465365834
14156,0.702017397
14159,0.371015924
14164,0.473536094
14165,0.73149431
14171,0.352759732
14174,0.371759288
14175,0.366017107
14181,0.711870817
14186,0.492911258
14189,0.457176525
14191,0.339482459
14192,0.486244546
14201,0.433152578
14206,0.404288646
14210,0.611883277
14214,0.373897539
14221,0.635325621
14222,0.640620518
14230,0.602192395
14231,0.417811423
14236,0.419052782
14241,0.602396654
14245,0.449359659
14249,0.449702723
14251,0.354286335
14262,0.378595496
14263,0.479359209
14265,0.42633607
14267,0.425159905
14270,0.923837581
14276,0.402010989
14279,0.247773884
14281,0.37230304
14285,0.563026264
14289,0.4924435
14290,0.561789189
14293,0.419681376
14295,0.62365959
14296,0.411356017
14297,0.590485459
14298,0.674579551
14310,0.358528921
14312,0.626189692
14313,0.415422004
14315,0.690202924
14318,0.404839877
14319,0.419744147
14322,0.459833381
14325,0.609829826
14331,0.356105761
14334,0.359618697
14341,0.42291327
14343,0.907042699
14344,0.450420437
14345,0.355079886
14346,0.384074108
14347,0.390947368
14349,0.377304895
14352,0.3885205
14358,0.292997087
14361,0.547816977
14363,0.494100965
14364,0.427864928
14366,0.429034898
14374,0.493091482
14376,0.472995898
14381,0.545783168
14387,0.474640474
14398,0.482553113
14410,0.352545303
14412,0.392573322
14415,0.791871812
14422,0.508592036
14423,0.473073142
14425,0.402725299
14436,0.407753141
14442,0.609220288
14444,0.40810812
14455,0.675738262
14465,0.386194887
14469,0.600812177
14471,0.380886911
14475,0.558723796
14479,0.380441695
14480,0.432870834
14488,0.402658048
14491,0.687390167
14499,0.686704206
14501,0.524726846
14516,0.405506931
14520,0.554818896
14522,0.486919023
14523,0.438605058
14526,0.356976271
14537,0.647224894
14538,0.367694656
14550,0.42114285
14560,0.371826186
14561,0.492283647
14562,0.435157547
14575,0.729805337
14586,0.427840427
14592,0.516065462
14601,0.487279109
14602,0.400721908
14604,0.523960803
14606,0.426662317
14613,0.394427278
14627,0.367384458
14641,0.421974972
14652,0.363900944
14662,0.389264155
14665,0.4512044
14673,0.411637447
14675,0.335493058
14679,0.442284802
14683,0.472926036
14686,0.401099735
14695,0.360381007
14705,0.514119343
14708,0.39882861
14709,0.495291003
14710,0.396308861
14715,0.504944927
14717,0.470503738
14723,0.434014344
14725,0.391636424
14727,0.560048292
14728,0.407198429
14733,0.405107254
14735,0.380737845
14743,0.351007816
14746,0.33689389
14752,0.508427821
14757,0.465354985
14759,0.437283697
14762,0.349021545
14763,0.370802047
14774,0.374273489
14777,0.610170742
14778,0.375307287
14789,0.381175333
14797,0.437438241
14798,0.52467815
14811,0.395743555
14812,0.38750546
14818,0.537176436
14825,0.572901097
14827,0.421209101
14829,0.426308712
14830,0.463948173
14837,0.42126838
14839,0.517572432
14849,0.572666296
14863,0.441080987
14869,0.430708527
14882,0.450211192
14884,0.536301651
14886,0.451939116
14888,0.632638239
14890,0.389560449
14904,0.374223027
14938,0.653380373
14952,0.418101288
14958,0.456138056
14960,0.460697246
14963,0.389137524
14972,0.441829066
14979,0.509413407
14980,0.360288688
14986,0.518616377
14988,0.654539732
15003,0.463027506
15006,0.598639013
15009,0.865133289
15015,0.354572276
15024,0.520659076
15026,0.354665091
15030,0.50715693
15036,0.643682972
15038,0.430832627
15039,0.395132857
15047,0.664278881
15049,0.435505213
15056,0.869682377
15060,0.605853615
15068,0.438934171
15070,0.464350785
15073,0.40950952
15081,0.484064393
15084,0.395818353
15088,0.902005634
15092,0.442695261
15095,0.408233569
15097,0.439870842
15098,0.381350067
15115,0.430054852
15120,0.590685863
15126,0.297021355
15133,0.399384622
15143,0.383117213
15156,0.463373661
15163,0.433871535
15164,0.442415031
15178,0.481354662
15198,0.797358137
15200,0.475611522
15204,0.464037569
15206,0.577001896
15208,0.166031242
15214,0.426495669
15218,0.54727925
15231,0.317995009
15238,0.33909621
15239,0.350782747
15240,0.387487114
15249,0.408386309
15256,0.386822632
15260,0.481072221
15290,0.417241688
15296,0.424121618
15298,0.489609393
15299,0.568585776
15307,0.906290056
15308,0.493712065
15309,0.414338474
15321,0.451587611
15323,0.464292875
15325,0.434422379
15335,0.447417047
15342,0.593698704
15346,0.401904122
15349,0.488528049
15354,0.398590724
